@RELATION donnees
@ATTRIBUTE text STRING
@ATTRIBUTE eval {-1,1}
@data
"from critic audience birthday girl big fat clinker still rent night quite worthy watching sure n't basic American comedy n't genius very British breath fresh air sure plot hole overall fabulous again very different not very glamorous still quite sexy role just top talent not Russian accent English effective time long conversation Russian n't never authenticity ford note k overall slight little work horrible buzz",1
"be giraffe john sure well way communication man woman n't time question birthday girl film lot time n't hour birthday girl passionate make count time good actress pretty intelligent birthday girl story lonely routine man wife Internet woman delicate woman normal not more day birthday suddenly cousin friend man certain thing n't lonely routine man always much just regular plot much action thrill sure n't novel birthday girl just opposite full good surprise good performance imaginative plot never romantic thriller certain funny touch excellent natural film lot film kind birthday girl certain beauty crudeness scene time certain touching nature deep birthday girl sad funny violent totally satisfactory i not sorry masterpiece sorry mistake well",1
"for film little publicity few people pretty good modern day British crime film quirky sexy beast not wild interesting rough character corny somewhat predictable ending early not late neat twist very interesting time viewer basically low key British male away Russian mail order bride up Russian male friend couple big surprise ben star very good Russian cohort different kind film well again far more just beautiful face",1
"john ben lonely bank clerk small town not far Internet contact Russian agency bride guy lonely shy certainly good taste n't not English communication basically sex again terrible situation guy just kinky sex birthday Russian friend lot surprise almost impossible black comedy action thriller choice gorgeous usual very curious Russian Russian correct accent just enjoyable vote title brazil perfect bait",1
"this really up wake main male character bravely different life slumber guy john mediocre safe life bank teller small provincial English town stunningly gorgeous wild girl die life beloved wife john however glitch up not word john language calm emotionless outside john interested beautiful instead full refund policy service dictionary start communication process henceforth plot really poor john slumber decently safe feeling clerk decision decently action figure viewer subliminal message probably likewise great team Russian almost indistinguishable real thing almost slight accent present Russian dialogue however enough native Russian hard work word right talent again character quite different previous role least cultural background pace film fast certainly not ready end title middle plot desire sequel soon as advice film immediately sum unusual plot great acting idea idea rude awakening artificial safe routine life wheel society machine life member fight club keen machine pink welcome machine bet end john way unknown not writer great story great make sequel stage location authenticity place irrelevant percent potential viewer sure",1
" miller original atmospheric serial wonderfully politically incorrect quality greatly episode episode generally standard high not always worth urban almost dark angel sitcom territory",1
"i really guy entire film absolutely stunning Scottish scenery good film difficult start really poignant whole not big budget film film strong community feel n't much standard film polished stuff again again n't really offer more real certainly more Gaelic recent Scottish film n't style blockbuster actor seemingly real people actually key role boy grandfather really time unusually beautiful really second viewing many clear second time really overall combination music stunning visual community approach non normal structure quite distinctive memorable film more",1
"i highly certainly personally friend family abroad anticipation just online much not march well worth wait cinema nothing quite cinema experience cinema local cinema put inaccessible tonight really truly beautiful film Scottish highland different way story storey amazed revelation Scottish Gaelic English subtitle not not speaker Gaelic just son not many people tonight not manner superlative not photography superb well true photography script skilfully subtly many plot magic art ancient storyteller music rousing time always atmospheric ambiance acting actor true weaver delightful profound film particularly main actor young elder true bard very heavy load direction well producer responsible funding key personnel distributor task well sure distribution community abroad Gaelic community not low budget not well money more up richness heart warmth operation local Scottish Gaelic community heartfelt thank all many thank Gael world world Gael",1
"this well big fish burton less glamorous more face tale course not father grandfather storey movie narrative move story outline more funny engaging enough story dramatic moment too thing n't nice little attention especially happy",1
"an angry boy tragically parent grandfather common ground Gaelic folk tale orally generation generation islander tragic episode highland clearance storey surprising humour gaiety all double dose beauty mountain scenery breathtaking rare chance Scottish Gaelic i English subtitle Gaelic nonetheless wonderful performance just carefully non actor word real thing people deeply Gaelic folklore history Gaelic community especially innumerable minor miracle slight interest Gaelic folk history folk music oral culture British history social justice film",1
"the scot storytelling traditional sort many year event still mind eye elderly lady friend mother battle character alive passion eye witness event sodden heath mile life course many year n't way tell story bar length breadth friend night local cut version discussion time storey n't storey parent child invisible world as old maybe still inspiration emotional reservoir fact fiction blend aspiration role model storey archetype magic mystery grandfather grandfather protagonist story stretch generation storey storey storey impenetrable wonder rugged mountain mist stuff legend reality special charm rough beauty authenticity fine Gaelic singing grandfather hospital shortly death burn frustration century hang western shore Gaelic speaking community yet deep conflict truth truth grandfather ancient storey fiction end truth death parent fateful journey summit most inaccessible mountain truth storey story storey bloody battle lover folklore old more treacherous folklore truth as story life inaccessible pinnacle probably most honest unpretentious genuinely beautiful film slightly annoyed pretext storey more storey like saw big picture box office pastiche justly famous dramatisation wicker man film true probably unique maybe deeply enough power storytelling age old question truth",1
"Teresa popular member second city numerous guest commercial finally case quite good too pilot time still though not sure jane wrong as far aware global tv early fresh idea hopefully well too bad n't up corner gas corner gas great companion piece",1
"excellent instead old sitcom type old thing just different star incredibly entertaining view office situation away television year available look forward w shame global plug winner let realistic thing few Canadian show talk foolish global walk away typical mind show state instead Canadian lot promise n't wrong lot show tv people let variety unique very comedic view slightly realistic office life relationship unique character n't sitcom today past too bad global foolish mistake",1
" favorite great story excellent wife lea cabaret year later performance unfortunate challenger accident 20th anniversary challenger accident up challenger astronaut childhood campus father school close friend late pilot technical review year national boy scout astronomy merit badge still great scout space related merit badge late astronaut again adult schedule engineering education challenger up up engineer invisible thing accident Astrotech stockholder meeting chance result i much close accident similarity sure good student degree year later strangely enough recommendation engineer not challenger later endeavour",1
" daughter ruth day phoenix far roman emperor film gladiator artificial intelligence young true daughter gate glow daddy fact daughter artificial intelligence still year old means daughter ruth peace friendly alien creator human not American bunker time power change future faster light order ex wife daughter ruth American bunker as soon possible daughter 23rd command planet earth bridge officer n't bully gauntlet game mother car concerned thief toy up fast time life again planet not young lady artificial intelligence greatly American leadership command post not really priority president jack artificial intelligence recently drastic measure global warming time boss similar daughter indoors wow miss society value freedom speech president not reviewer check",1
"definitely little work season virus logan white ancient super cult season however thing logan nasty virus very good drama season course tv little wrong broadcasting company air seriously final season season leave book collins dark angel air more season cost lot just original actor again carrier sky case just firefly course fox well",1
"hurrah space film n't too seriously exciting ride space camp film slowly usual mix idiot high flier dodgy soup going tough tough not believable change character as responsibility young mind flaw film extremely right all wrong instructor nice night vote",1
"this most guilty pleasure favorite character still space outfit super cool totally belt stick rhinestone anyways actually few family interest drag probably most nerve segment family film n't up million people love fact pretty embarrassing Internet",1
" kid just mom dad fun well up plot actor recently kid able much fun watching as plot fun group kid journey never space robot n't enough oxygen panic sunk enough oxygen space station earth good friend new respect life",1
"i user comment too user realist type mentality film fantasy fun film never real serious thoroughly enjoyable though tragedy challenger explosion time totally young son too later daughter too fun family film just all realist world up documentary docudramas type film sorry young folk able real type environment letdown guess parent n't difference fantasy reality fantasy fun film n't highly",1
"this good Saturday afternoon right retro flick flight navigator just cute subtle comedy thing fun year star lea not phoenix personally really time time nothing too deep too scary just nice story line never Mr phoenix not recently credit just really quite young actress too lea wonderful job not oscar caliber very much worth especially kid year old range one interested space program",1
"space camp pretty decent film plot predictable actor good job special effect decent time film originally time shuttle disaster really popular scene shuttle door open space simply spectacular big screen tv just average scene theater really up good film sure never",1
"the perfect space fantasy film group kid up accidentally space sure not family film all sad n't lady golden globe performance sadly lea won bad n't enough film great lea o lord perfect girl film film good sure sorry well star war star war space camp way maybe not good math",1
"a few summer space camper actually accidently space robot oxygen ship short space station gas tank movie plot not possible real life warm feeling possible set heart amazing young actor still many year time year quite few people still view great outer space not unreal hour long fast n't not real just overall good family",1
"i comment series great effort story line few improvement pretty well especially season however more freak original charm season story line more interesting light life jam pony focused serious plot chasing series forward new season fact still fox guy da production crew lot still comeback da make big properly challenge",1
"unfortunately time challenger explosion really i glad watched really enhanced lot lea tom never big shock youngster real good course excellent too especially scene kid act team scene kid trip hope actual launch spacecraft course old news however different most film escapist maybe fantastic space nut probably time finally available certain store probably forever",1
"i film super n't place truth way flight n't place conspiratorial theory right very film child interesting flight place really certainly not belief logic common sense healthy sense kid space shuttle orbit very subject American soviet space program few mission space shuttle clause top secret certainly divagation",1
"wow film good testament think major medium outlet outlet film show inside focus rookie new fireman week big subject matter abruptly existing footage plane tower row seat firefighter scene lobby tower minute crash second plane subsequent fall fireman unsettling sound people landing lobby sight not soon heart tear very compelling minute history good documentary film never",1
"when month tragedy n't n't open old wound god show bravery salute closure life",1
"these man hell terror many not definitely survival not moment fine piece work tragedy new city",1
"if n't well almost n't up perfectly footage amazing unfortunate event well documentary classic footage unfortunate classic just history footage American person tragedy September",1
"spoiler very good very realistic documentary attack French film maker new film action event most nothing much really more horror scenario day attack just dull day work soon film maker road fireman film plane footage impact ride fireman building second plane crash people not accident period time fireman plan many people possible sound sound people tower falling most grueling moment documentary tower French friend run life breath madman run huge sort sandstorm blast screen black very lucky film street downtown new documentary much historical footage film ment totally different documentary probably everybody memory attack home afternoon more realistic",1
"amazing documentary original few few year n't well documentary oscar year documentary close tv recently 5th anniversary where now segment end tony work unit i criticism documentary film few list n't different less month air more material background i com brother no year",1
"it couple episode dark angel story series soprano very different mentality framework gist series very quickly shame series just just past good excellent category dark much more average tv series ass rock as far action go interaction character societal reaction mutant constant prejudice everyday story set future mood surreal anti discrimination message face not fun n't entertainment event human societal interaction relevant present all judgment prejudice end question mind choice fight survival justice series never question series message guise pure action entertainment much more well well most tv series i highly really high gear",1
"make French brother firefighter compelling heartbreaking tale new fine dark day young naive year old age still serious really expanded whole effect hero everyday life line situation most people just self brave man line watching just admiration good documentary personally",1
"the French brother nobody video camera day tragedy paper people ground height mean as far building camera still white dust shop doorway inside footage real think fantastic job star brother extraordinary film never country right show death priest firefighter church honorable funeral",1
"difficult film comment bad well n't equally difficult good compelling viewing close utter devastation photograph tsunami coast life away brother commentary very well most tragic circumstance country fact cellulose little viewer n't history not film stand testament humanity dark hour",1
"i most comment conclusion almost everybody shocking piece history few think narrative weak narrative weak unnecessary brother disaster cliff hanger tony n't narration unnecessary lot theorist life narration autobiography tell always narration n't up fact birth childhood high school story familiar storey history story as well story well thing history form story purpose story documentary story weak worried sick brother second point blockbuster true recent up big few subject none documentary year wrong make lot money well way history many world war not view totally different list hour class good image thing history fiction memory disaster casualty storey not always bad make story never",1
"the event September not extra human interest shape training rookie fireman progress French brother good leave director too hard event day story backdrop comment policeman apt nevertheless compelling depiction event right right time footage day shot",1
"let bad way absolutely terrible act description rookie training event day really stark contract fighter aspiration natural delivery amazing film impossible watch tear eye English guy new many many time September 11th second home n't devastated loss life destruction amazing beautiful city real deal fighter glad footage people day shame n't footage people building friend major memory future generation just terrible really conspiracy theorist hell way",1
"i live direct effect terrorism largely unknown home man line way member just document horror day film testament life true evil terror",1
" film documentary rookie new city firefighter film footage world trade center September ladder company captain repair gas leak firehouse case interesting airplane low city camera second plane tower captain tower thing people film site hour reaction firefighter brother great care not too violent grizzly gory language firefighter little coarse lot ball uncensored brother mixed footage interview firefighter thought emotion particular moment crisis feature film similar title most money sale related charity very well emotional completely devoid political propaganda well documentary sort date",1
"i event n't saw documentary year grip devastation station radio channel tv talk tower sick hearing tv year day later eye time attack highly documentary tv year later still tragedy fact video shot plane tower amazing accident look brother",1
"i son recently interest kindergartener time idea way documentary normally actor well nobody fighter life people n't definitely collection very well heart survivor family victim",1
"dark angel rock well age damn people friend gathering episode day worth finished wanted say hell",1
"incredible documentary frenzied chaos misery fateful morning September 11th intense personal completely riveting greatest documentary accident kind great appeal morning filmmaker new firefighter team specifically new recruit little piece shooting rigorous training fireman team morning yet simple routine cleanup camera sky just time record image plane world trade center simple documentary more viewer hand account ground zero amazing group fighter profoundly cameraman attempt disaster hesitation automatically programmed hero tower entire support raw fear unknown impending doom more viability fictional production fathom watch less audible visible trapped inside nearly memorable old brother candid entire city throng large more palpable fear collectively time second tower collapse cameraman apocalyptic debris all dirt amazingly up close footage obviously filmmaker much credit right place right time document extraordinary event though brother extraordinary adaptation event few desperate minute witness fireman document instead life footage cost safety seeing feel much more resentment olive stone recent rendition big world trade center many film ignorantly focus survivor rubble just fine small sentimental focus all film completely obsolete not utterly gripping footage definitive collection day sublime transfer motive midway documentary heart character never event again",1
"to documentary few word impossible fiber body not right opening montage rapid image up ground zero real story up French brother new day documentary new city firefighter academy month probationary period full firefighter help close friend actor actor firefighter station engine academy tony bulk documentary tony butt joke slowly in out station life member close family firefighter superstition white cloud black cloud kind fire very little activity day mother all tony white cloud initial pain tony settle firehouse seasoned vet unthinkable September clear blue sky early morning gas leak not far street little camera experience hand camera young brother chief t k firefighter gas detector sudden roar low airplane past scene upwards day American airline flight north world trade order man engine head world trade center chief tower close full impact disaster man sole purpose save firehouse walk impact area impact second plane airline flight world trade chief tower crowd reaction unimaginable capture tape fear low manhattan tower record world one son uncle grandfather boyfriend friend firefighter equipment long arduous climb storey rescue trapped glimpse chief brother as selfless duty video sound body pavement victim jump high floor impact zone sooner death hand flame smoke respectful never sensationalistic moment money professional baptism sight debris tower second plane way firefighter civilian collapse south tower official victim father chaplain department chief way fallout collapse tower tower structural collapse result breathtakingly poignant view ground zero separately day not alive bad firefighter firehouse joyous hug moment overwhelming emotion brother shoulder young brother filmmaker subject fearful moment tony station chief return interruption stunning achievement documentary rank footage history as deft subject lesser hand tendency sensational eye dignity compassion word as audience event September program sombre restrained way never camera glory scene bravery special attempt rating emotion relative need true heroism n't basketball album lyric humanity good heroism fine cost freedom",1
"this most visually stunning amazing incredible story i quite frankly adjective just n't just scene list few reaction fireman sound victim reaction people elevator unaware as finally horrific scene shock disbelief onlooker finally day star war obi wan great disturbance force million voice suddenly terror suddenly amazing accurate description truly disturbance force documentary vividly disturbance feeling incredibly visual anger frustration shock fear exhaustion realization very magnitude all not thing powerful most moving documentary well deserving not just simply plan sure box tissue",1
"to grace amazing documentary shocking day rate beg fact documentary courage shoot film most notable brother up moment brave brave safety judge noble shoot video tragedy life amazing amazing firefighter not just year class full child not wholehearted art capture natural emotion real life junk romance cute action never level timeless not n't sneak peek n't blatant vanity lion share many many screen class composure substance record day modern face world thing inescapable eye camera tribute all free beautiful show not natural bravery real people unreal time godfather forever different kind different kind world art question question",1
"i little watch many people day school hunter college carnage again many curious tear eye documentary memory just intense image unbelievable year anniversary few time guy able capture footage incredible not documentary favor check obviously tear eye incredible document country dark hour",1
"great documentary firefighter bad terrorist attack time reason collector item not attack fat diet physical appearance firefighter lot doctor physical shape firefighter not floor great respect firefighter firefighter life job French history great documentary great documentary",1
"very interesting documentary world trade center tragedy 11th September main theme heroism American fighter rescue many people film deeply emotional disturbing many people screen life",1
"warn mild spoiler ahead yes tough spoil historical documentary method exceptional documentary not just remarkable footage story not story rookie firefighter man emotion viewer connection more real powerful standard retrospective sense textbook event actual script superb character curve more amazing pain emotion raw footage director piece story portion film glimpse life station specifically rookie crew veteran quite good documentary course probably solid brother realistically process firefighter course hell loose chaos attack vividly various character thrust terrifying situation not attack hand reaction very picture extreme human emotion aftermath firefighter lost human drama peak life death hang balance many viewer not n't live die genuinely negative thing blurb uninformative unnecessary n't story all probably just more television viewer well documentary i nonpareil portrayal raw human emotion drama",1
"9 classic example cinema verite sort realist documentary case new fireman battle most extraordinary event world history tiny unobtrusive hand video camera often poor quality most director hand frequently screen film most fireman tony rookie fireman vernacular chief joseph brother later few studio most people just personal reflexive nature event up quite dramatic well particularly ceremony department few useful swish pan dialectical limited just few good man tony look proud viewpoint camera angle usually fireman interesting excellent footage lobby team plan classic cinema verite eery haunting sound occasional human body portico increasingly forlorn chief task desperate probably hopeless credit face film moment sound awfully sad poignant terrifying ordeal fireman lobby sound end world poor fireman utterly frightened enormous maelstrom giant monolithic beast slowly ground mortally wounded tower yet oblivious event communication film yet narration amateurish cue really day other frequently banal pronouncement everybody eye tony out film really just long video diary no high building fireman film footage room high news coverage day effect great combine story mayor famous rick literally many floor hero n't much propaganda element film reviewer film triumph time later fireman American flag nearby building ground moment dubious example holding camera brother station excellent finish very much excellent French director amour strip light water",1
"it true always point disaster tragedy none more date entire global landscape fight terrorism documentary n't dwelling event brother documentary trial tribulation rookie new firefighter academy shoot training probation firefighter firehouse home ladder engine production time shot plane world trace center friend train night gaming local time dad few minute later attack time home upper floor twin tower ablaze horror hour filmmaker camera day team routine immediately hearing plane crash possible sequence event responder firefighter police sense quickly plan action camera brother way look sibling journey many expression new yorker as well sense chaos documentary numerous interview man engine miraculously not casualty survivor psychological turmoil struggle term event event strong camaraderie man live limb day job life documentary event day totally right up phase hope survivor rubble alive man round clock sense steel structure not film documentary heaven not sound stage blockbuster as close day event close safety code separate extra hour interview man engine",1
"i dark angel not like as far not especially space mock book pretty good job still tv freak nation",1
" footage inside twin tower new September never too grisly gory powerful real treat not television immune star",1
"my roommate documentary china much cold hard truth more documentary awful documentary nightmare still tear eye i extremely grateful watched documentary day September 11th i sure all all certain question why how god almost American grateful brave fireman policeman life n't thought really n't actually documentary cameraman just typical day job just couple block away world trade center tape 11th policeman fireman people honest thought accident junior year high school changed gym ready science class locker room building just new all quickly classroom watched tower burning tv not second later live tv second plane crash world trade center accident few minute later pentagon plane many thought head fireman policeman procedure tower many life second tower thing never fireman documentary courage confusion strength real raw human emotion n't just as people tower body ground people window classroom just tv amazed film just new grateful American help just job more hero day 11th week digging survivor god kind brave heart roommate time attack truth tragic day why n't heart people evil clique normal day everyone fireman documentary no not people world trade pentagon plane just job just second not just hijacker song heart middle east people people death mother father sister brother friend grandparent aunt uncle cousin thank people documentary truly fireman policeman keep up good people world people hero",1
"i many Yankee doodle dandy portrayal day famously live infamy glory wrong guy right middle picture amazing heartbreaking chance trip world trade centre September French filmmaker documentary life firefighter particularly perspective young rookie up rank much footage just thought film terrorism film regular people honest living beauty film never edge suspect gas line memory little hazy suddenly plane overhead camera up commercial jet tower cameraman time importance footage camera stays possibly thing camera follow building true view line commitment reaction silence hearing person fall death well as building inside second camera event outside n't horrific event footage young maker dream true quite simply footage time really film apart genuine humanity viewer firefighter hesitation people different race escape wave rubble concern filmmaker brother as confusion amazing sight as well amazing human storey film never duplicate n't film politics film religion nationality jihad matter film people true indication well worst capable quite simply most important film i film event up n't",1
"i very sceptical documentary kind American propaganda much wrong not propaganda fact hardly political event eye firefighter scene just plane amazing documentary film initially rookie firefighter man film maker terrible ordeal great piece work absolutely stunning material highly regard",1
"it good maybe actor good performance not girl girlish good guy cute too good match guy girl",1
" really action check babe non stop thriller veteran star martin sheen trio mission nuclear terrorism director dean n't heavy way massive dose teensy swimsuit scene jiggly beach hot tub action more pearl harbor babe eyeful minute more buy video mighty spicy meatball",1
"of course film uncle main screenplay writer crime screenplay year great story teller storey check biography number main actor starred storey uncle town check location girl great proxy bride second world war humor copy recently great",1
"i love monte thoroughly very good not familiar lewis character very personable funny attractive young very good as girl heart gold perfect Italian gigolo john candy field day vivant hysterical total jerk very sweet performance nice vulnerable housewife delightful ensemble cast lot talent clever script lot beautiful location just nice pick dreary day especially winter trip not horizon",1
"super slick entertainment stellar cast outstanding script firm grip time classic noir dozen value shadowy downer war time mood soon way sunny clime era few film late further noir cycle more consumer decade sassy little comedy grant work ad man little daughter word thing people n't price n't good money like thousand tired cramped urban cave wife strike dream house wild countryside needless say arm nature more hilarious fashion hardly lifeless line entire script n't writer panama frank oscar course humor problem up city people big house rural land annoyance up almost as fast mortgage eccentric type construction grant hard time course no annoyance frustration more humorously just well laugh particularly closet infernal mind yet oddly film comedic high point instead expertly n't particular point real triumph era year later deftly script idea ahead live maid not typical American family post war migration cramped city spacious suburbia typical more suggestive job consumerism ad man catchy way more ham more however movie sunny optimism sure feeling time yet belief well future horizon just dream life going lot people surge film deeply audience day easily subtext sheer entertainment value key comedy statement post war period n't catch time",1
"this all star cast john candy lewis few run amuck monte as well beautiful European location very funny trouble lie great highly well worth john candy top form crime family great family film ticket stellar performance great great comedy great timing rare day great plot great mystery love anyways overall well worth money kid popcorn juice tea soda",1
"john candy performance crime possibly favourite year good well opinion",1
"i film not rocker film sincere funny true storyteller film lover frame film love care character most Italian debut film lousy outsider real joy watch gorgeous beautiful talented good lost life heroin unglamorous ugly easy moralism film heart ear soul experience radio exactly thank",1
"importance young friend most life experience friend audience life small Italian village different aspect human behavior drug experience well",1
"nice great soundtrack span rock landscape generation life small village hometown singer book life young people problem world bit Italian touch",1
" still good surprise Italian cinema film book Italian songwriter music score course film portrait north Italian province life region time free radio boy youth friendship love sex individual dramas unemployment theme film drug main character victim heroin slavery boring moralist story very well spontaneity actor strong way well obviously professional all musician good product unfortunately not success second don not good actor generally not very famous star most popular young Italian actor small role Italian songwriter nice communist barman football trainer",1
" all friend obsession addiction brilliant group friend life hardship up small town most significant decade century n't happy sad approach thing just story experienced happiness excitement sadness grief power story love character again closer little town day able finally street friend music world sound old radio radio international playing dream laugh time shock comfort personally important life friend watch",1
"now most show type mid thing different use lot comedy action maybe little bit drama too personally good n't good thing fan base still alive date hope impossible n't dream doe n't n't episode character great story line good comedy good well whole just great",1
"a classic cartoon always enjoyable funny interesting plot lovable character road rover worth short episode chance unfortunately very hard warner brother studio release episode definitely too kid dog road rover road rover more attention while definitely original very special much more",1
"this comedy remake money pit yet more maker flair comedy regretfully saw tender age much laugh course familiar adult frustration whole lot youth main actor grant perfectly core lie frustration dream never easy free unseen complication as classic comedy still attempt",1
"far most second favourite cartoon rating low still funny cast wow jess tress just fantastic whole cast brilliant especially legendary frank cartoon again awesome joke brilliant hilarious moment brain cameo voice theme instrumental just fantastic love cartoon cameo cartoon",1
"the road rover great canine superhero master fight crime world hilarious least simple complex joke age joke series spawn drinking game action cleverly up character very original very different personality most depth character emotional difficulty never subtext hopefully day way rover action again",1
"i n't age fit role perfectly comedy versatile n't dotty anxiety disorder not verbatim psychiatric textbook zillions phobia neurosis broad variety quantitative qualitative form clearly sensitive extra sensory power local Indian not not surprising character vulnerable nominally eccentric light family movie actually more sophisticated twist end pleasant surprise preceding action fun possibility spiritual guidance",1
"though not whole film again role good tv plot easy character die wife kid ash mountain never tv never video chance watch",1
"i little excellent white cute doodle interesting burl little bunny funny brilliant doodle too much candy sad little bunny fairy little bunny few wish goon story doodle big rock candy mountain excellent kid new word song playing",1
"me sister use rent time parent anyways love n't i glad i not wish just bc much little kid i much little bunny song friend song not little girl slide little playground thing",1
"so little present sister time friend big rock candy mountain grandpa magical toy i still old friend recently watched song much little friend actually grandpa magical toy year old daughter really kid safe violence bad language just great song important lesson",1
"big rock candy mountain amazing little still day senior high school heaven look wish big rock candy mountain candy tree prof friend little bunny man fuzzy colorful dream night fact friend recently time absolutely people age huge party weekend friend incredible order pizza watch teddy bear constantly cloud little girl visit thank bye",1
"when little parent watch really again 3rd grade still time time recently again just sake nostalgia not age group i late teen still educational good lesson imagination well part quite entertaining not bad content leave kid not up bad language whatnot",1
"coincide start baby boom year world war unprecedented exodus American city apartment suburb dream home directed h potter panama frank white lightweight surprisingly observant screwball comedy capture period very well course trio expert farceur grant especially acerbic proceeding natural odd frustration home ownership film year old timeless quality dream barrier obviously least twice as very physical tom hank comedy money pit again year ice cube yet programming schedule situation still today plot ad man wife daughter cramped bedroom bath manhattan apartment idea apartment photo house magazine opportunistic real estate agent advice attorney family friend cole ramshackle house badly however foundation badly need new spark architect design house excessive second floor twice as big cost new complication temper romantic triangle priority finally sort not funny slapstick scene clever dialogue not blissful ignorance new homeowner double flawless line delivery grant infallible type farce more mid career character role originally perfect wife n't many funny line special blend flightiness sauciness character deftly overly agreeable house painter absurdly idiosyncratic color palette avuncular pipe smoking cole natural easy grant small role expertly particularly memorable turn laconic well digger Mr officious assistant beaver lovable maid intriguing vintage material radio version version end grant second version coupling grant wife actress drake most appropriate cartoon house tomorrow comical tour futuristic dream house original theatrical trailer grant film classic complete extra",1
"this incredibly formulaic flick walker ranger squad most unbelievable scene tv addition pretty much outcome however fun little job all stunt explosion exciting plot n't bad acting decent n't much surprise chuck fan genre walker ranger definitely not n't time",1
"a true hero modern chuck tv walker ranger new step artistic career president second future tv series title role young actor young ranger walker old master young aspirant most powerful theme president man line sand world surprise terrorism month tragic September eric son chuck director amusing good action work plenty heroism chuck many future bell innocence picture",1
"good very entertaining good marshal art good story plot entire main crew nice job chuck especially big hand mill especially fine tribute day great actor truly",1
"there few spoiler contrary comment just few really love weekly series mill fan huge chuck fan few action scene line little storyline fit right weekly series currently minute bad guy up missile very action many professional n't able hit target action definitely hero as time slot playoff not originally airing good month terrorist attack u S writer comment attention instead maybe plot story bin character planned nuclear device state president man problem writer actually comment",1
"i always chuck film not superb fight scene fantastic mill opinion brother fine entertainer fine production hope time view",1
"if fan chuck mill lot great up president man chemistry main star mill incredible personal opinion original well network regular series president man president man line sand n't president man not",1
"compose elegant carol marvelously beautiful nice husband likable houseman carol wacky constantly good gal pal anna delightfully infectious comic zeal adorable anna amorous husband typically fine eric quartet swinger frequent group sex usual routine carol lonely repressed still alluring widow mother superbly performance lovely drop pretty soon up willing participant swinger blithely pleasurable uninhibited carnal lifestyle carol eager writer director joe sharp perceptive examination suburban angst limitation whole sexual revolution traditional middle class mores further spice thing bold provocative mother daughter incest subplot moreover uniformly rate bang up exceptional excellent support houseman blue flaky new age sex therapist erica saucy neighbor Mrs field well still woman extremely hot particular seriously up exquisitely voluptuous figure erotic presence sex scene really fairly explicit never raunchy tedious bright polished cinematography jack bouncy melodic acoustic folk score money solid effective recommended viewing fan",1
"first saw gem joe way never film bit slow film entrance time up notice presence film hard spice scene most rest film film collective good direction film domestic adult drama superb figuratively literally prowess make aka frequent star Ms frequent star work believable performance pair adventurous normal housewife film classic",1
"lar trier Europa extremely good film how trier very way tell story least Europa whole film experience small television screen trick opinion film most complete real piece cinema most film top list scary most Gothic complete film right good one too favorite final scene most scene",1
"this far good original highly quirky humor almost many line daytime discourse python card game hobo Mr suicide scene dinner table distaste turtle soup original jerk too martin hard too jerk too family friendly original jerk",1
"honestly year ago immediately turn as minute actor facial expression comedic demeanor head as n't more comedy thing much much more talent nothing away really close original jerk again much more really saw martin 2nd 2nd cheap rip sound bold statement true actually martin great deal performance 2nd actor jerk too copy collection",1
"i opposite end previous comment all n't straight sequel jerk not jerk too lead lot character name actually completely different person virtually connection previous character name totally different story different cast fact partial musical say credit plenty laugh prime",1
"i n't not critic not quality believable good thing confusion sensitive fact unfaithful woman infidelity man bleeding guarantee freedom family country not man home effect cheating wife infidelity woman paramour sense loneliness husband shot death dismemberment daily n't husband pardon husband dead",1
"stuck hotel happily channel very canon lump throat sight tiger moth grandfather father slight dampness eye completely film performance again subject matter yes debt various matter sequence father too story contributor recitation high flight n't film separated wife odd mile ex army officer couple war private pilot heartily couple time rent beg spy yellow training colour ground twin engine aircraft twin browning dorsal turret",1
"i more emotionally character grandparent make sense world war use cannon amazing",1
"i film talent relationship typical Aussie blend softly softly bit self very persistent really cinematography direction pace just right portrayal nearly character impressive gosh n't talent shine gladiator",1
"i just film love little bit particular free all romance beach nearly unspoken realization time most precious commodity most evident idea angle marriage finding least conventional place film almost long kind desperation tomorrow very well particularly wonderful role i always soft spot accent nearly portrayal character way film beautiful music backdrop open field superb wonderful film human emotion",1
